ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
67633,Ralf Leberer,M,26,184,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
67637,Serhiy Petrovych Lebid,M,25,180,65,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
67787,Lee Bong-Ju,M,31,167,56,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
67848,Lee Du-Yeon,M,25,182,72,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
68320,Asmae Leghzaoui,F,24,155,40,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
68581,Nora Leksir (-Genbrier),F,26,158,49,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
68795,Giacomo Leone,M,29,170,68,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
68960,Verneta Cheryll Lesforis,F,25,163,52,Saint Lucia,LCA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
69209,Brian M. Lewis,M,25,170,72,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
69230,Iram Lewis,M,35,180,75,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
69263,Tamsyn Carolyn Lewis (-Manou),F,22,173,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
69263,Tamsyn Carolyn Lewis (-Manou),F,22,173,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
69390,Li Ji,F,20,155,45,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
69538,Li Xuemei,F,23,171,61,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
69538,Li Xuemei,F,23,171,61,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
69674,Elmar Lichtenegger,M,26,186,82,Austria,AUT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
69766,Anita Liepia (Strte-),F,32,164,55,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
69769,Modris Liepi,M,34,178,68,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
69851,Ana Siulolo Liku,F,26,165,55,Tonga,TGA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,NA
69943,Richard Kipkemei Limo,M,19,167,53,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
70314,Jirachai Linglom,M,22,NA,NA,Thailand,THA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
70396,Tomasz Lipiec,M,29,185,72,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
70588,Liu Hongyu,F,25,164,51,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
70662,Liu Xiaomei,F,28,168,57,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
70662,Liu Xiaomei,F,28,168,57,China,CHN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
71105,Tatjana Lojanica,F,19,177,65,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
71230,Andrea Longo,M,25,191,83,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
71323,Aliuska Yanira Lpez Pedroso,F,31,174,67,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,NA
71484,Marcel Lopuchovsk,M,23,197,93,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
71575,Tegla Loroupe Chepkite,F,29,156,40,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
71575,Tegla Loroupe Chepkite,F,29,156,40,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
71609,Pavel Loskutov,M,30,178,62,Estonia,EST,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
71645,Joseph Loua,M,23,190,90,Guinea,GUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
71648,Malik Khaled Ahmed Louahla,M,22,176,75,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
71648,Malik Khaled Ahmed Louahla,M,22,176,75,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
71649,Samir-Adel Louahla,M,26,190,85,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
71668,Olive Mary Loughnane,F,24,163,48,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
71675,Wilan Francis Louis,M,17,188,74,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
71688,Oumar Loum,M,26,184,79,Senegal,SEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
71688,Oumar Loum,M,26,184,79,Senegal,SEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
72001,Nelson Lucas,M,21,182,68,Seychelles,SEY,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
72210,Oltion Luli,M,31,182,82,Albania,ALB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
72368,Oksana Luneva,F,21,173,58,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
72406,Lng Tch Thin,M,24,165,62,Vietnam,VIE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
72787,Kamiel Maase,M,28,191,70,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
72802,Driss Maazouzi,M,30,180,65,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
72940,Maria Manuela Castro Machado,F,37,158,45,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
72999,Gian Luigi Macina,M,36,187,70,San Marino,SMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
73084,Robert Makowiak,M,30,180,78,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
73084,Robert Makowiak,M,30,180,78,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
73139,Nicolas Macrozonaris,M,20,181,73,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
73139,Nicolas Macrozonaris,M,20,181,73,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
73146,Meta Maus,F,25,168,62,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
73180,"Christopher Lloyd ""Chris"" Maddocks",M,43,176,67,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
73183,Keri Maddox,F,28,172,63,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,NA
73281,Joice Maduaka,F,26,173,65,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
73281,Joice Maduaka,F,26,173,65,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
73281,Joice Maduaka,F,26,173,65,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
73343,Giuseppe Maffei,M,26,183,64,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
73382,Roman Janusz Magdziarczyk,M,23,180,68,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
73531,Emily Maher,F,19,172,60,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
73811,Andrey Anatolyevich Makarov,M,29,181,72,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
73921,Dmitry Maksimov,M,23,174,57,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
73992,Christian Sean Malcolm,M,21,177,70,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
74049,Arnaud Malherbe,M,27,187,73,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
74049,Arnaud Malherbe,M,27,187,73,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
74070,tefan Malk,M,34,184,72,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
74081,Alex Malinga,M,26,175,61,Uganda,UGA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
74223,Ji Malysa,M,34,180,70,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
74238,Priscilla Innocentia Lungile Mamba,F,28,167,50,Swaziland,SWZ,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
74448,Myriam Lonie Mani,F,27,166,55,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
74448,Myriam Lonie Mani,F,27,166,55,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
74510,Johanna Katriina Manninen,F,20,170,58,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
74510,Johanna Katriina Manninen,F,20,170,58,Finland,FIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
74594,Tahar Mansouri,M,35,173,65,Tunisia,TUN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
74925,Chiko Johannes Maremane,M,34,160,53,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
75133,Hillary Kiprotich Maritim,M,27,173,62,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
75176,Anninos Markoullidis,M,29,188,78,Cyprus,CYP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
75176,Anninos Markoullidis,M,29,188,78,Cyprus,CYP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
75176,Anninos Markoullidis,M,29,188,78,Cyprus,CYP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
75187,Ilya Vladislavovich Markov,M,28,174,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
75317,David Mrquez Laguna,M,22,170,51,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
75487,Nathaniel Martey,M,24,168,69,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
75562,Eliseo Martn Omenat,M,26,173,62,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
75600,Luis Miguel Martn Berlanas,M,28,180,69,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
75746,Ivis Hayde Martnez,F,29,155,54,El Salvador,ESA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
75779,Julio Ren Martnez Sicn,M,26,165,60,Guatemala,GUA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
75810,"Mara Teresa ""Mayte"" Martnez Jimnez",F,24,168,56,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
75810,"Mara Teresa ""Mayte"" Martnez Jimnez",F,24,168,56,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
75907,Pedro dos Santos Fernandes Martins,M,32,164,62,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
76096,Ruslan Mikhaylovich Mashchenko,M,29,192,91,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
76096,Ruslan Mikhaylovich Mashchenko,M,29,192,91,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
76144,Tiyapo Maso,M,27,170,58,Botswana,BOT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
76200,Valent Massana Gracia,M,30,165,51,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
76272,Svetlana Aleksandrovna Masterkova,F,32,168,50,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
76289,Artyom Vasilyevich Mastrov,M,23,173,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
76386,Samuel Matete,M,32,183,81,Zambia,ZAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
76522,Maysa Hussain Matrood,F,22,160,50,Iraq,IRQ,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
76531,Aggripa Matshameko,M,30,179,76,Botswana,BOT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
76668,David Matthews,M,26,190,75,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
76791,Nikolay Ivanovich Matyukhin,M,31,179,68,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
76818,Maung Maung Nge,M,22,170,54,Myanmar,MYA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
76894,Kouty Mawenh,M,28,181,80,Liberia,LBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
77008,Natasha Laren Mayers,F,21,168,69,Saint Vincent and the Grenadines,VIN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
77028,John Paul Mayock,M,29,180,65,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
77030,Freddy Santiago Mayola Fernndez,M,22,176,74,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
77030,Freddy Santiago Mayola Fernndez,M,22,176,74,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
77056,Karin Mayr-Krifka (-Knoll-),F,29,179,69,Austria,AUT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
77056,Karin Mayr-Krifka (-Knoll-),F,29,179,69,Austria,AUT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,NA
77190,Franoise Mbango Etone,F,24,172,63,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
77218,John McAdorey,M,25,175,77,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
77265,Janice Leslie McCaffrey (Turner-),F,40,163,47,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
77288,Kerryn Anne McCann (Hindmarsh-),F,33,162,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
77307,"Kristopher James ""Kris"" McCarthy",M,21,189,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
77309,Martina McCarthy,F,18,171,61,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
77418,"Bradley ""Brad"" McCuaig",M,29,176,77,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
77452,Beverly McDonald (-Stewart),F,30,169,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,NA
77452,Beverly McDonald (-Stewart),F,30,169,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,Bronze
77452,Beverly McDonald (-Stewart),F,30,169,59,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
77470,Michael L. McDonald,M,25,183,85,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77519,Danny D. McFarlane,M,28,183,75,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
77519,Danny D. McFarlane,M,28,183,75,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
77603,"Thomas ""Tom"" McGuirk",M,29,178,75,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
77616,James Samuel McIlroy,M,23,180,70,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,NA
77638,Troy McIntosh,M,27,178,73,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
77638,Troy McIntosh,M,27,178,73,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
77672,"Paul ""Junior"" McKee",M,22,183,76,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
78105,Vitaly Medvedev,M,23,173,64,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
78170,Mizan Mehari,M,20,169,57,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",NA
78297,Brigitte Heike Meiner (-Morgenstern),F,30,173,56,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres Hurdles,NA
78318,Ibrahim Mit,M,23,183,75,Cote d'Ivoire,CIV,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
78318,Ibrahim Mit,M,23,183,75,Cote d'Ivoire,CIV,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
78359,Hailu Mekonnen,M,20,172,61,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
78416,Artur Vyacheslavovich Meleshkevich,M,25,173,69,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
78653,Mara Graciela Mendoza Barrios,F,37,156,48,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
78692,Jos Haroldo Meneses Gonzlez,M,20,173,75,Guatemala,GUA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
78693,Oscar D. Meneses Gonzlez,M,23,178,69,Guatemala,GUA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
78693,Oscar D. Meneses Gonzlez,M,23,178,69,Guatemala,GUA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
78764,Daniel Mensah Kwei,M,24,170,72,Ghana,GHA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
78805,Nouria Mrah-Benida,F,29,162,54,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Gold
78966,Katharine Merry,F,25,173,62,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,Bronze
78966,Katharine Merry,F,25,173,62,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
79200,Elana Meyer (-van Zyl),F,33,158,55,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
79272,Assefa Mezgebu,M,22,175,55,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",Bronze
79671,Irina Mikitenko (Volynskaya-),F,28,162,47,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
79766,Jean ric Milazar,M,25,190,80,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
79766,Jean ric Milazar,M,25,190,80,Mauritius,MRI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
79800,Jearl Atawa Miles-Clark,F,34,170,60,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
79800,Jearl Atawa Miles-Clark,F,34,170,60,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
79880,Coby Miller,M,23,168,68,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
80054,Sonata Miluauskait (Buksnien-),F,27,162,52,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
80171,ana Minina (-epunova),F,23,174,58,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
80244,Jos Salvador Miranda Daz,M,29,172,57,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
80374,Rachita Mistry (Panda-),F,26,164,55,India,IND,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
80375,Irina Vladimirovna Mistyukevich,F,23,182,69,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
80379,Nataliya Vladimirovna Misyulya (Dmitrochenko-),F,34,162,48,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
80486,Biljana Mitrovi-Topi,F,22,180,65,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,NA
80791,Ato Modibo-Stephens,M,21,188,78,Trinidad and Tobago,TTO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
80791,Ato Modibo-Stephens,M,21,188,78,Trinidad and Tobago,TTO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
80792,Vincenzo Massimo Modica,M,29,168,53,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
80823,Geir Anders Moen,M,31,190,85,Norway,NOR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,NA
80894,Awmima Mohamed,F,15,168,64,Sudan,SUD,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
81052,Hendrik Mokganyetsi,M,25,182,70,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
81052,Hendrik Mokganyetsi,M,25,182,70,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
81103,California Molefe,M,20,172,62,Botswana,BOT,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
81128,Enrique Molina Vargas,M,32,175,62,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",NA
81141,Jos Luis Molina Nez,M,35,172,62,Costa Rica,CRC,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
81282,Predrag Momirovi,M,23,183,71,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
81288,Raphal Monachon,M,27,186,81,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
81312,Avard Moncur,M,21,193,87,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
81312,Avard Moncur,M,21,193,87,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
81330,"Stephen James ""Steve"" Moneghetti",M,37,176,60,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
81347,Elizabeth Mongudhi,F,30,159,48,Namibia,NAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
81406,igo Monreal Senz,M,25,193,85,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
81406,igo Monreal Senz,M,25,193,85,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
81550,"Timothy ""Tim"" Montgomery",M,25,178,73,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
81596,Jude Monye,M,26,188,79,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
81596,Jude Monye,M,26,188,79,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
81626,Ann Mooney,F,25,NA,NA,Papua New Guinea,PNG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 400 metres,NA
81710,Thabiso Paul Moqhali,M,32,168,49,Lesotho,LES,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
81861,Noureddine Morceli,M,30,175,60,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
82021,Dinsdale Morgan,M,26,188,77,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
